attributeName	formatString	unit	numberType	definition	attributeDefinition	columnClasses	minimum	maximum	missingValueCode	missingValueCodeExplanation
iws_nlcd2011_ha_41		hectare	real		area of zone classified as deciduous forest in 2011.	numeric	0	905052.96	NA	not available
iws_nlcd2011_pct_41		dimensionless	real		percent of zone classified as deciduous forest in 2011	numeric	0	100	NA	not available
iws_nlcd2011_ha_42		hectare	real		area of zone classified as evergreen forest in 2011	numeric	0	225017.91	NA	not available
iws_nlcd2011_pct_42		dimensionless	real		percent of zone classified as evergreen forest in 2011	numeric	0	98.84	NA	not available
iws_nlcd2011_ha_43		hectare	real		area of zone classified as mixed forest in 2011	numeric	0	231401.52	NA	not available
iws_nlcd2011_pct_43		dimensionless	real		percent of zone classified as mixed forest in 2011	numeric	0	86.15	NA	not available
iws_nlcd2011_ha_52		hectare	real		area of zone classified as scrub/shrub. Note, this variable not measured in 1992.	numeric	0	30325.14	NA	not available
iws_nlcd2011_pct_52		dimensionless	real		percent of zone classified as scrub/shrub. Note, this variable not measured in 1992.	numeric	0	97.63	NA	not available
iws_nlcd2011_ha_71		hectare	real		area of zone classified as grasslands/herbaceous in 2011	numeric	0	140671.71	NA	not available
iws_nlcd2011_pct_71		dimensionless	real		percent of zone classified as grasslands/herbaceous in 2011	numeric	0	100	NA	not available
iws_nlcd2011_ha_81		hectare	real		area of zone classified as pasture/hay in 2011	numeric	0	742291.29	NA	not available
iws_nlcd2011_pct_81		dimensionless	real		percent of zone classified as pasture/hay in 2011	numeric	0	100	NA	not available
iws_nlcd2011_ha_82		hectare	real		area of zone classified as row crops in 2011	numeric	0	2288279.52	NA	not available
iws_nlcd2011_pct_82		dimensionless	real		percent of zone classified as row crops in 2011	numeric	0	100	NA	not available
iws_nlcd2011_ha_90		hectare	real		area of zone classified as woody wetlands in 2011. The equivalent code for the 1992 datasets is 91.	numeric	0	193797.45	NA	not available
iws_nlcd2011_pct_90		dimensionless	real		percent of zone classified as woody wetlands in 2011. The equivalent code for the 1992 datasets is 91.	numeric	0	100	NA	not available
iws_nlcd2011_ha_95		hectare	real		area of zone classified as emergent herbaceous wetlands in 2011. The equivalent code for the 1992 dataset is 92.	numeric	0	80424.99	NA	not available
iws_nlcd2011_pct_95		dimensionless	real		percent of zone classified as emergent herbaceous wetlands in 2011. The equivalent code for the 1992 dataset is 92.	numeric	0	100	NA	not available
iws_roaddensity_sum_lengthm		meter	real		the sum of the length of roads within the zone	numeric	0	71381939.83	NA	not available
iws_roaddensity_density_mperha		metersPerHectare	real		road density within the zone, calculated as sum of the length of roads in the zone divided by the area of the zone	numeric	0	5631.9	NA	not available
iws_slope_min		degree	real		minimum slope of the cells within the zone, where the slope is calculated as the slope at each cell with respect to its immediate neighbors (the cell size is 10 m square).	numeric	0	18.35	NA	not available
iws_slope_max		degree	real		maximum slope of cells within within the zone, where the slope is calculated as the slope at each cell with respect to its immediate neighbors (the cell size is 10 m square).	numeric	0	87.56	NA	not available
iws_slope_mean		degree	real		mean of the slope of the cells within the zone, where the slope is calculated as the slope at each cell with respect to its immediate neighbors (the cell size is 10 m square).	numeric	0	33.19	NA	not available
iws_slope_std		degree	real		standard deviation of the slope of the cells within the zone, where the slope is calculated as the slope at each cell with respect to its immediate neighbors (the cell size is 10 m square).	numeric	0	22.07	NA	not available
iws_tri_min		meter	real		minimum terrain ruggedness index (TRI) of cells within the zone, where TRI at each cell is the absolute difference in meters between the elevation of the focal cell and its immediate neighbors (the cell size is 10 m square).	numeric	0	2.72	NA	not available
iws_tri_max		meter	real		maximum terrain ruggedness index (TRI) of cells within the zone, where TRI at each cell is the absolute difference in meters between the elevation of the focal cell and its immediate neighbors (the cell size is 10 m square).	numeric	0	335.45	NA	not available
iws_tri_mean		meter	real		mean terrain ruggedness index (TRI) of cells within the zone, where TRI at each cell is the absolute difference in meters between the elevation of the focal cell and its immediate neighbors (the cell size is 10 m square).	numeric	0	5.35	NA	not available
iws_tri_std		meter	real		standard deviation of the terrain ruggedness index (TRI) of cells within the zone, where TRI at each cell is the absolute difference in meters between the elevation of the focal cell and its immediate neighbors (the cell size is 10 m square).	numeric	0	5.84	NA	not available
iws_zoneid			character	unique zone identifier for each IWS zone	unique zone identifier for each IWS zone	character	NA	NA		
lagoslakeid		dimensionless	natural		unique lake identifier developed for LAGOS-NE	numeric	1	141376		
borderiws			character	iws zones on the Canadian border where raster datasets did not completely cover the spatial extent of the iws. For that reason their raster overlay values were nullified and this flag was added to indicate that happened.	iws zones on the Canadian border where raster datasets did not completely cover the spatial extent of the iws. For that reason their raster overlay values were nullified and this flag was added to indicate that happened.	factor	1	1	NA	not available
