attributeName	formatString	unit	numberType	definition	attributeDefinition	columnClasses	minimum	maximum	missingValueCode	missingValueCodeExplanation
hu8_lakes_lakes4to10ha_drstream_avgsize_ha		hectare	real		average surface area of DRStream lakes (drainage lakes with inflowing stream(s), with or without outflows, and no upstream lakes >= 10 ha)  > 4 ha and < 10 ha in zone	numeric	4	9.41	NA	not available
hu8_lakes_lakes4to10ha_drstream_overlapping_area_ha		hectare	real		the sum of the area of DRStream lakes (drainage lakes with inflowing stream(s), with or without outflows, and no upstream lakes  >= 10 ha) > 4 ha and < 10 ha that intersect the zone boundary, divided by the area of the zone. It only includes the portion of each lake that is inside the zone (i.e., the lakes are clipped to the zone boundary)	numeric	0	854.6		
hu8_lakes_lakes4to10ha_drstream_contributing_area_ha		hectare	real		the sum of the surface area of DRStream lakes (drainage lakes with inflowing stream(s), with or without outflows, and no upstream lakes  >= 10 ha)  > 4 ha and < 10 ha that are within or intersect the zone boundary; but the intersecting lakes are not clipped to the zone boundary	numeric	0	854.6		
hu8_lakes_lakes4to10ha_drstream_overlapping_area_pct		dimensionless	real		the dimensionless of the area of DRStream lakes (drainage lakes with inflowing stream(s), with or without outflows, and no upstream lakes  >= 10 ha)  > 4 ha and < 10 ha that intersect the zone boundary. It only includes the portion of each lake that is inside the zone (i.e., the lakes are clipped to the zone boundary)	numeric	0	0.18		
hu8_lakes_lakes4to10ha_drstream_count		dimensionless	whole		count of DRStream lakes (drainage lakes with inflowing stream(s), with or without outflows, and no upstream lakes  >= 10 ha)  > 4 ha and < 10 ha in zone	numeric	0	131		
hu8_lakes_lakes4to10ha_drlakestream_avgsize_ha		hectare	real		average surface area of DRLakeStream lakes (drainage-lake-stream with inflowing stream(s) and at least one upstream lake  >= 10 ha) > 4 ha and < 10 ha in zone	numeric	4.01	9.97	NA	not available
hu8_lakes_lakes4to10ha_drlakestream_overlapping_area_ha		hectare	real		the sum of the area of DRLakeStream lakes (drainage-lake-stream with inflowing stream(s) and at least one upstream lake  >= 10 ha)  > 4 ha and < 10 ha that intersect the zone boundary, divided by the area of the zone. It only includes the portion of each lake that is inside the zone (i.e., the lakes are clipped to the zone boundary)	numeric	0	605.87		
hu8_lakes_lakes4to10ha_drlakestream_contributing_area_ha		hectare	real		the sum of the surface area of DRLakeStream lakes (drainage-lake-stream with inflowing stream(s) and at least one upstream lake  >= 10 ha)  > 4 ha and < 10 ha that are within or intersect the zone boundary; but the intersecting lakes are not clipped to the zone boundary	numeric	0	639.47		
hu8_lakes_lakes4to10ha_drlakestream_overlapping_area_pct		dimensionless	real		the dimensionless of the area of DRLakeStream lakes (drainage-lake-stream with inflowing stream(s) and at least one upstream lake >= 10 ha)  > 4 ha and < 10 ha that intersect the zone boundary. It only includes the portion of each lake that is inside the zone (i.e., the lakes are clipped to the zone boundary)	numeric	0	0.1		
hu8_lakes_lakes4to10ha_drlakestream_count		dimensionless	whole		count of all DRLakeStream lakes (drainage-lake-stream with inflowing stream(s) and at least one upstream lake  >= 10 ha) > 4 ha and < 10 ha in zone	numeric	0	102		
hu8_lakes_lakes10ha_avgsize_ha		hectare	real		average surface area of lakes >= 10 ha in zone	numeric	10.87	1928813.97	NA	not available
hu8_lakes_lakes10ha_overlapping_area_ha		hectare	real		the sum of the area of lakes >=10 ha that intersect the zone boundary, divided by the area of the zone. It only includes the portion of each lake that is inside the zone (i.e., the lakes are clipped to the zone boundary)	numeric	0	123365.69		
hu8_lakes_lakes10ha_contributing_area_ha		hectare	real		the sum of the surface area of lakes >=10 ha that are within or intersect the zone boundary; but the intersecting lakes are not clipped to the zone boundary	numeric	0	10570919.42		
hu8_lakes_lakes10ha_overlapping_area_pct		dimensionless	real		the dimensionless of the area of lakes >=10 ha that intersect the zone boundary. It only includes the portion of each lake that is inside the zone (i.e., the lakes are clipped to the zone boundary)	numeric	0	41.27		
hu8_lakes_lakes10ha_count		dimensionless	whole		count of lakes >=10 ha in zone	numeric	0	785		
hu8_lakes_lakes10ha_isolated_avgsize_ha		hectare	real		average surface area of isolated lakes (no inlet or outlet) >= 10 ha in zone	numeric	10.03	228.19	NA	not available
hu8_lakes_lakes10ha_isolated_overlapping_area_ha		hectare	real		the sum of the area of isolated lakes (no inlet or outlet) >=10 ha that intersect the zone boundary, divided by the area of the zone. It only includes the portion of each lake that is inside the zone (i.e., the lakes are clipped to the zone boundary)	numeric	0	16310.9		
hu8_lakes_lakes10ha_isolated_contributing_area_ha		hectare	real		the sum of the surface area of isolated lakes (no inlet or outlet) >=10 ha that are within or intersect the zone boundary; but the intersecting lakes are not clipped to the zone boundary	numeric	0	16310.9		
hu8_lakes_lakes10ha_isolated_overlapping_area_pct		dimensionless	real		the dimensionless of the area of isolated lakes (no inlet or outlet) >=10 ha that intersect the zone boundary. It only includes the portion of each lake that is inside the zone (i.e., the lakes are clipped to the zone boundary)	numeric	0	3.3		
hu8_lakes_lakes10ha_isolated_count		dimensionless	whole		count of isolated lakes (no inlet or outlet) >=10 ha in zone	numeric	0	340		
hu8_lakes_lakes10ha_headwater_avgsize_ha		hectare	real		average surface area of headwater lakes (no inflowing streams) >=10 ha in zone	numeric	10.02	32158.69	NA	not available
hu8_lakes_lakes10ha_headwater_overlapping_area_ha		hectare	real		the sum of the area of headwater lakes (no inflowing streams) >=10 ha that intersect the zone boundary, divided by the area of the zone. It only includes the portion of each lake that is inside the zone (i.e., the lakes are clipped to the zone boundary)	numeric	0	6068.55		
hu8_lakes_lakes10ha_headwater_contributing_area_ha		hectare	real		the sum of the surface area of headwater lakes (no inflowing streams) >=10 ha that are within or intersect the zone boundary; but the intersecting lakes are not clipped to the zone boundary	numeric	0	32812.61		
hu8_lakes_lakes10ha_headwater_overlapping_area_pct		dimensionless	real		the dimensionless of the area of headwater lakes (no inflowing streams) >=10 ha that intersect the zone boundary. It only includes the portion of each lake that is inside the zone (i.e., the lakes are clipped to the zone boundary)	numeric	0	1.23		
hu8_lakes_lakes10ha_headwater_count		dimensionless	whole		count of headwater lakes (no inflowing streams) >=10 ha in zone	numeric	0	138		
hu8_lakes_lakes10ha_drstream_avgsize_ha		hectare	real		average surface area of DRStream lakes (drainage lakes with inflowing stream(s), with or without outflows, and no upstream lakes  >= 10 ha) >= 10 ha in zone	numeric	10.18	3102.89	NA	not available
hu8_lakes_lakes10ha_drstream_overlapping_area_ha		hectare	real		the sum of the area of DRStream lakes (drainage lakes with inflowing stream(s), with or without outflows, and no upstream lakes  >= 10 ha) >= 10 ha that intersect the zone boundary, divided by the area of the zone. It only includes the portion of each lake that is inside the zone (i.e., the lakes are clipped to the zone boundary)	numeric	0	49437.84		
hu8_lakes_lakes10ha_drstream_contributing_area_ha		hectare	real		the sum of the surface area of DRStream lakes (drainage lakes with inflowing stream(s), with or without outflows, and no upstream lakes  >= 10 ha) >= 10 ha that are within or intersect the zone boundary; but the intersecting lakes are not clipped to the zone boundary	numeric	0	49437.84		
hu8_lakes_lakes10ha_drstream_overlapping_area_pct		dimensionless	real		the dimensionless of the area of DRStream lakes (drainage lakes with inflowing stream(s), with or without outflows, and no upstream lakes >= 10 ha) >= 10 ha that intersect the zone boundary. It only includes the portion of each lake that is inside the zone (i.e., the lakes are clipped to the zone boundary)	numeric	0	9.83		
hu8_lakes_lakes10ha_drstream_count		dimensionless	whole		count of DRStream lakes (drainage lakes with inflowing stream(s), with or without outflows, and no upstream lakes  >= 10 ha) >= 10 ha in zone	numeric	0	191		
hu8_lakes_lakes10ha_drlakestream_avgsize_ha		hectare	real		average surface area of DRLakeStream lakes (drainage-lake-stream with inflowing stream(s) and at least one upstream lake  >= 10 ha) >= 10 ha in zone	numeric	10.04	5786387.29	NA	not available
hu8_lakes_lakes10ha_drlakestream_overlapping_area_ha		hectare	real		the sum of the area of DRLakeStream lakes (drainage-lake-stream with inflowing stream(s) and at least one upstream lake  >= 10 ha) >= 10 ha that intersect the zone boundary, divided by the area of the zone. It only includes the portion of each lake that is inside the zone (i.e., the lakes are clipped to the zone boundary)	numeric	0	122484.49		
hu8_lakes_lakes10ha_drlakestream_contributing_area_ha		hectare	real		the sum of the surface area of DRLakeStream lakes (drainage-lake-stream with inflowing stream(s) and at least one upstream lake  >= 10 ha) >= 10 ha that are within or intersect the zone boundary; but the intersecting lakes are not clipped to the zone boundary	numeric	0	10570602.07		
hu8_lakes_lakes10ha_drlakestream_overlapping_area_pct		dimensionless	real		the dimensionless of the area of DRLakeStream lakes (drainage-lake-stream with inflowing stream(s) and at least one upstream lake  >= 10 ha) >= 10 ha that intersect the zone boundary. It only includes the portion of each lake that is inside the zone (i.e., the lakes are clipped to the zone boundary)	numeric	0	41.26		
hu8_lakes_lakes10ha_drlakestream_count		dimensionless	whole		count of all DRLakeStream lakes (drainage-lake-stream with inflowing stream(s) and at least one upstream lake  >= 10 ha) >= 10 ha in zone	numeric	0	364		
hu8_latewisconsinglaciation_glaciation			character	glaciation status during the Late Wisconsin glaciation	glaciation status during the Late Wisconsin glaciation	factor	NA	NA		
hu8_streamdensity_streams_sum_lengthm		meter	real		sum of the length of all streams within the zone; the artificial lines through lakes are not counted in the stream length	numeric	38537.72	17000009.5		
hu8_streamdensity_streams_density_mperha		metersPerHectare	real		density of all streams within the zone, calculated as the sum of the stream length divided by the zone area; the artificial lines through lakes are not counted in the stream length	numeric	1.95	45.12		
hu8_streamdensity_headwaters_sum_lengthm		meter	real		sum of the length of all headwater streams (1st-3rd Strahler order) within the zone; the artificial lines through lakes are not counted in the stream length	numeric	36281.62	14870063.42	NA	not available
hu8_streamdensity_headwaters_density_mperha		metersPerHectare	real		density of all headwater streams (1st-3rd Strahler order) within the zone, calculated as the sum of the stream length divided by the zone area; the artificial lines through lakes are not counted in the stream length	numeric	1.95	39.28	NA	not available
hu8_streamdensity_midreaches_sum_lengthm		meter	real		sum of the length of all midreach streams (4th-6th Strahler order) within the zone; the artificial lines through lakes are not counted in the stream length	numeric	0	2531191.38	NA	not available
hu8_streamdensity_midreaches_density_mperha		metersPerHectare	real		density of all midreach streams (4th-6th Strahler order) within the zone, calculated as the sum of the stream length divided by the zone area; the artificial lines through lakes are not counted in the stream length	numeric	0	5.02	NA	not available
hu8_streamdensity_rivers_sum_lengthm		meter	real		sum of the length of all large river-streams (>6th Strahler order) within the zone; the artificial lines through lakes are not counted in the stream length	numeric	0	925550.01	NA	not available
hu8_streamdensity_rivers_density_mperha		metersPerHectare	real		density of all large river-streams (>6th Strahler order) within the zone, calculated as the sum of the stream length divided by the zone area; the artificial lines through lakes are not counted in the stream length	numeric	0	1.59	NA	not available
hu8_wl_allwetlandsundissolved_avgsize_ha		hectare	real		average surface area of all wetlands (regardless of vegetation, connection, or regime), in hectares. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0.2	44.35	NA	not available
hu8_wl_allwetlandsundissolved_overlapping_area_ha		hectare	real		total land area of all wetlands (regardless of vegetation, connection, or regime) that are contained within or partially intersect the border of this zone. This value may exceed the size of the zone itself. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	92.5	304792.29	NA	not available
hu8_wl_allwetlandsundissolved_contributing_area_ha		hectare	real		total land area of this zone that is covered by all wetlands (regardless of vegetation, connection, or regime). The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	92.5	327453.8	NA	not available
hu8_wl_allwetlandsundissolved_overlapping_area_pct		dimensionless	real		dimensionless of land area of this zone that is covered by all wetlands (regardless of vegetation, connection, or regime). The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0.07	94.58	NA	not available
hu8_wl_allwetlandsundissolved_count		dimensionless	natural		count of all wetlands (regardless of vegetation, connection, or regime) in this zone. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	96	75190	NA	not available
hu8_wl_isolatedwetlandsundissolved_avgsize_ha		hectare	real		average surface area of isolated wetland patches (no intersecting streams within a 30 m buffer of the wetland patch) in this zone. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0.11	11	NA	not available
hu8_wl_isolatedwetlandsundissolved_overlapping_area_ha		hectare	real		total land area of this zone that is covered by isolated wetland patches (no intersecting streams within a 30 m buffer of the wetland patch), in hectares. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	2.98	145435.71	NA	not available
hu8_wl_isolatedwetlandsundissolved_contributing_area_ha		hectare	real		total land area of isolated wetland patches (no intersecting streams within a 30 m buffer of the wetland patch) that are contained within or partially intersect the border of this zone. This value may exceed the size of the zone itself. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	2.98	148988.2	NA	not available
hu8_wl_isolatedwetlandsundissolved_overlapping_area_pct		dimensionless	real		dimensionless of land area of this zone that is covered by isolated wetland patches (no intersecting streams within a 30 m buffer of the wetland patch). The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0	26.12	NA	not available
hu8_wl_isolatedwetlandsundissolved_count		dimensionless	natural		count of isolated wetland patches (no intersecting streams within a 30 m buffer of the wetland patch) in this zone. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	13	66923	NA	not available
hu8_wl_singlewetlandsundissolved_avgsize_ha		hectare	real		average surface area of single wetland patches (intersected within a 30 m buffer by a single first order stream) in this zone. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0.18	42.63	NA	not available
hu8_wl_singlewetlandsundissolved_overlapping_area_ha		hectare	real		total land area of this zone that is covered by single wetland patches (intersected within a 30 m buffer by a single first order stream), in hectares. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	5.55	46713.45	NA	not available
hu8_wl_singlewetlandsundissolved_contributing_area_ha		hectare	real		total land area of single wetland patches (intersected within a 30 m buffer by a single first order stream) that are contained within or partially intersect the border of this zone. This value may exceed the size of the zone itself. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	5.55	47914.25	NA	not available
hu8_wl_singlewetlandsundissolved_overlapping_area_pct		dimensionless	real		dimensionless of land area of this zone that is covered by single wetland patches (intersected within a 30 m buffer by a single first order stream). The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0	9.27	NA	not available
hu8_wl_singlewetlandsundissolved_count		dimensionless	natural		count of single wetland patches (intersected within a 30 m buffer by a single first order stream) in this zone. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	7	5730	NA	not available
hu8_wl_connectedwetlandsundissolved_avgsize_ha		hectare	real		average surface area of connected wetland patches (intersected within a 30 m buffer by a higher order stream or by multiple streams)  in this zone. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0.33	124.04	NA	not available
hu8_wl_connectedwetlandsundissolved_overlapping_area_ha		hectare	real		total land area of this zone that is covered by connected wetland patches (intersected within a 30 m buffer by a higher order stream or by multiple streams), in hectares. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	71.91	144690.05	NA	not available
hu8_wl_connectedwetlandsundissolved_contributing_area_ha		hectare	real		total land area of connected wetland patches (intersected within a 30 m buffer by a higher order stream or by multiple streams) that are contained within or partially intersect the border of this zone. This value may exceed the size of the zone itself. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	71.91	184035.87	NA	not available
hu8_wl_connectedwetlandsundissolved_overlapping_area_pct		dimensionless	real		dimensionless of land area of this zone that is covered by connected wetland patches (intersected within a 30 m buffer by a higher order stream or by multiple streams). The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0.05	59.19	NA	not available
hu8_wl_connectedwetlandsundissolved_count		dimensionless	natural		count of connected wetland patches (intersected within a 30 m buffer by a higher order stream or by multiple streams) in this zone. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	37	13176	NA	not available
hu8_wl_forestedwetlandsundissolved_avgsize_ha		hectare	real		average surface area of forested wetland patches (dominated by woody vegetation 6m or taller)  in this zone. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0.42	67.45	NA	not available
hu8_wl_forestedwetlandsundissolved_overlapping_area_ha		hectare	real		total land area of this zone that is covered by forested wetland patches (dominated by woody vegetation 6m or taller), in hectares. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	54.3	208739.1	NA	not available
hu8_wl_forestedwetlandsundissolved_contributing_area_ha		hectare	real		total land area of forested wetland patches (dominated by woody vegetation 6m or taller) that are contained within or partially intersect the border of this zone. This value may exceed the size of the zone itself. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	54.3	231058.77	NA	not available
hu8_wl_forestedwetlandsundissolved_overlapping_area_pct		dimensionless	real		dimensionless of land area of this zone that is covered by forested wetland patches (dominated by woody vegetation 6m or taller). The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0.02	48.6	NA	not available
hu8_wl_forestedwetlandsundissolved_count		dimensionless	natural		count of forested wetland patches (dominated by woody vegetation 6m or taller) in this zone. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	30	26463	NA	not available
hu8_wl_scrubshrubwetlandsundissolved_avgsize_ha		hectare	real		average surface area of scrub-shrub wetland patches (dominated by woody vegetation < 6m tall) in this zone. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0.26	30.89	NA	not available
hu8_wl_scrubshrubwetlandsundissolved_overlapping_area_ha		hectare	real		total land area of this zone that is covered by scrub-shrub wetland patches (dominated by woody vegetation < 6m tall), in hectares. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	7.95	121281.38	NA	not available
hu8_wl_scrubshrubwetlandsundissolved_contributing_area_ha		hectare	real		total land area of forested wetland patches (dominated by woody vegetation 6m or taller) that are contained within or partially intersect the border of this zone. This value may exceed the size of the zone itself. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	7.95	150614.8	NA	not available
hu8_wl_scrubshrubwetlandsundissolved_overlapping_area_pct		dimensionless	real		dimensionless of land area of this zone that is covered by scrub-shrub wetland patches (dominated by woody vegetation < 6m tall). The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0	49.61	NA	not available
hu8_wl_scrubshrubwetlandsundissolved_count		dimensionless	natural		count of scrub-shrub wetland patches (dominated by woody vegetation < 6m tall) in this zone. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	22	20253	NA	not available
