attributeName	formatString	unit	numberType	definition	attributeDefinition	columnClasses	minimum	maximum	missingValueCode	missingValueCodeExplanation
edu_lakes_lakes4to10ha_avgsize_ha		hectare	real		average surface area of lakes > 4 ha and < 10 ha in zone	numeric	5.19	6.51		
edu_lakes_lakes4to10ha_overlapping_area_ha		hectare	real		the sum of the area of lakes > 4 ha and < 10 ha that intersect the zone boundary, divided by the area of the zone. It only includes the portion of each lake that is inside the zone (i.e., the lakes are clipped to the zone boundary)	numeric	36.32	8807.12		
edu_lakes_lakes4to10ha_contributing_area_ha		hectare	real		the sum of the surface area of lakes > 4 ha and < 10 ha that are within or intersect the zone boundary; but the intersecting lakes are not clipped to the zone boundary	numeric	36.32	8813.81		
edu_lakes_lakes4to10ha_overlapping_area_pct		dimensionless	real		the percent of the area of lakes > 4 ha and < 10 ha that intersect the zone boundary. It only includes the portion of each lake that is inside the zone (i.e., the lakes are clipped to the zone boundary)	numeric	0.01	0.42		
edu_lakes_lakes4to10ha_count		dimensionless	natural		count of lakes > 4 ha and < 10 ha in zone	numeric	7	1405		
edu_lakes_lakes4to10ha_isolated_avgsize_ha		hectare	real		average surface area of isolated lakes (no inlet or outlet) > 4 ha and < 10 ha in zone	numeric	4.78	7.68	NA	not available
edu_lakes_lakes4to10ha_isolated_overlapping_area_ha		hectare	real		the sum of the area of isolated lakes (no inlet or outlet) > 4 ha and < 10 ha that intersect the zone boundary, divided by the area of the zone. It only includes the portion of each lake that is inside the zone (i.e., the lakes are clipped to the zone boundary)	numeric	0	5955.87		
edu_lakes_lakes4to10ha_isolated_contributing_area_ha		hectare	real		the sum of the surface area of isolated lakes (no inlet or outlet) > 4 ha and < 10 ha that are within or intersect the zone boundary; but the intersecting lakes are not clipped to the zone boundary	numeric	0	5962.57		
edu_lakes_lakes4to10ha_isolated_overlapping_area_pct		dimensionless	real		the percent of the area of isolated lakes (no inlet or outlet) > 4 ha and < 10 ha that intersect the zone boundary. It only includes the portion of each lake that is inside the zone (i.e., the lakes are clipped to the zone boundary)	numeric	0	0.2		
edu_lakes_lakes4to10ha_isolated_count		dimensionless	whole		count of isolated lakes (no inlet or outlet)> 4 ha and < 10 ha in zone	numeric	0	963		
edu_lakes_lakes4to10ha_headwater_avgsize_ha		hectare	real		average surface area of headwater lakes (no inflowing streams)> 4 ha and < 10 ha in zone	numeric	4.21	9.7	NA	not available
edu_lakes_lakes4to10ha_headwater_overlapping_area_ha		hectare	real		the sum of the area of headwater lakes (no inflowing streams) > 4 ha and < 10 ha that intersect the zone boundary, divided by the area of the zone. It only includes the portion of each lake that is inside the zone (i.e., the lakes are clipped to the zone boundary)	numeric	0	1189.58		
edu_lakes_lakes4to10ha_headwater_contributing_area_ha		hectare	real		the sum of the surface area of headwater lakes (no inflowing streams) > 4 ha and < 10 ha that are within or intersect the zone boundary; but the intersecting lakes are not clipped to the zone boundary	numeric	0	1189.58		
edu_lakes_lakes4to10ha_headwater_overlapping_area_pct		dimensionless	real		the percent of the area of headwater lakes (no inflowing streams) > 4 ha and < 10 ha that intersect the zone boundary. It only includes the portion of each lake that is inside the zone (i.e., the lakes are clipped to the zone boundary)	numeric	0	0.1		
edu_lakes_lakes4to10ha_headwater_count		dimensionless	whole		count of headwater lakes (no inflowing streams) > 4 ha and < 10 ha in zone	numeric	0	192		
edu_lakes_lakes4to10ha_drstream_avgsize_ha		hectare	real		average surface area of DRStream lakes (drainage lakes with inflowing stream(s), with or without outflows, and no upstream lakes >= 10 ha)  > 4 ha and < 10 ha in zone	numeric	5.17	7.34		
edu_lakes_lakes4to10ha_drstream_overlapping_area_ha		hectare	real		the sum of the area of DRStream lakes (drainage lakes with inflowing stream(s), with or without outflows, and no upstream lakes  >= 10 ha) > 4 ha and < 10 ha that intersect the zone boundary, divided by the area of the zone. It only includes the portion of each lake that is inside the zone (i.e., the lakes are clipped to the zone boundary)	numeric	6.87	2612.84		
edu_lakes_lakes4to10ha_drstream_contributing_area_ha		hectare	real		the sum of the surface area of DRStream lakes (drainage lakes with inflowing stream(s), with or without outflows, and no upstream lakes  >= 10 ha)  > 4 ha and < 10 ha that are within or intersect the zone boundary; but the intersecting lakes are not clipped to the zone boundary	numeric	6.87	2612.84		
edu_lakes_lakes4to10ha_drstream_overlapping_area_pct		dimensionless	real		the percent of the area of DRStream lakes (drainage lakes with inflowing stream(s), with or without outflows, and no upstream lakes  >= 10 ha)  > 4 ha and < 10 ha that intersect the zone boundary. It only includes the portion of each lake that is inside the zone (i.e., the lakes are clipped to the zone boundary)	numeric	0	0.16		
edu_lakes_lakes4to10ha_drstream_count		dimensionless	natural		count of DRStream lakes (drainage lakes with inflowing stream(s), with or without outflows, and no upstream lakes  >= 10 ha)  > 4 ha and < 10 ha in zone	numeric	1	410		
edu_lakes_lakes4to10ha_drlakestream_avgsize_ha		hectare	real		average surface area of DRLakeStream lakes (drainage-lake-stream with inflowing stream(s) and at least one upstream lake  >= 10 ha) > 4 ha and < 10 ha in zone	numeric	4.04	9.28	NA	not available
edu_lakes_lakes4to10ha_drlakestream_overlapping_area_ha		hectare	real		the sum of the area of DRLakeStream lakes (drainage-lake-stream with inflowing stream(s) and at least one upstream lake  >= 10 ha)  > 4 ha and < 10 ha that intersect the zone boundary, divided by the area of the zone. It only includes the portion of each lake that is inside the zone (i.e., the lakes are clipped to the zone boundary)	numeric	0	926.72		
edu_lakes_lakes4to10ha_drlakestream_contributing_area_ha		hectare	real		the sum of the surface area of DRLakeStream lakes (drainage-lake-stream with inflowing stream(s) and at least one upstream lake  >= 10 ha)  > 4 ha and < 10 ha that are within or intersect the zone boundary; but the intersecting lakes are not clipped to the zone boundary	numeric	0	931.58		
edu_lakes_lakes4to10ha_drlakestream_overlapping_area_pct		dimensionless	real		the percent of the area of DRLakeStream lakes (drainage-lake-stream with inflowing stream(s) and at least one upstream lake >= 10 ha)  > 4 ha and < 10 ha that intersect the zone boundary. It only includes the portion of each lake that is inside the zone (i.e., the lakes are clipped to the zone boundary)	numeric	0	0.07		
edu_lakes_lakes4to10ha_drlakestream_count		dimensionless	whole		count of all DRLakeStream lakes (drainage-lake-stream with inflowing stream(s) and at least one upstream lake  >= 10 ha) > 4 ha and < 10 ha in zone	numeric	0	147		
edu_lakes_lakes10ha_avgsize_ha		hectare	real		average surface area of lakes >= 10 ha in zone	numeric	24.38	74267.61		
edu_lakes_lakes10ha_overlapping_area_ha		hectare	real		the sum of the area of lakes >=10 ha that intersect the zone boundary, divided by the area of the zone. It only includes the portion of each lake that is inside the zone (i.e., the lakes are clipped to the zone boundary)	numeric	141.12	260271.41		
edu_lakes_lakes10ha_contributing_area_ha		hectare	real		the sum of the surface area of lakes >=10 ha that are within or intersect the zone boundary; but the intersecting lakes are not clipped to the zone boundary	numeric	141.12	16389190.28		
edu_lakes_lakes10ha_overlapping_area_pct		dimensionless	real		the percent of the area of lakes >=10 ha that intersect the zone boundary. It only includes the portion of each lake that is inside the zone (i.e., the lakes are clipped to the zone boundary)	numeric	0.03	16.24		
edu_lakes_lakes10ha_count		dimensionless	natural		count of lakes >=10 ha in zone	numeric	3	2044		
edu_lakes_lakes10ha_isolated_avgsize_ha		hectare	real		average surface area of isolated lakes (no inlet or outlet) >= 10 ha in zone	numeric	13.35	56.8	NA	not available
edu_lakes_lakes10ha_isolated_overlapping_area_ha		hectare	real		the sum of the area of isolated lakes (no inlet or outlet) >=10 ha that intersect the zone boundary, divided by the area of the zone. It only includes the portion of each lake that is inside the zone (i.e., the lakes are clipped to the zone boundary)	numeric	0	28996.09		
edu_lakes_lakes10ha_isolated_contributing_area_ha		hectare	real		the sum of the surface area of isolated lakes (no inlet or outlet) >=10 ha that are within or intersect the zone boundary; but the intersecting lakes are not clipped to the zone boundary	numeric	0	28996.09		
edu_lakes_lakes10ha_isolated_overlapping_area_pct		dimensionless	real		the percent of the area of isolated lakes (no inlet or outlet) >=10 ha that intersect the zone boundary. It only includes the portion of each lake that is inside the zone (i.e., the lakes are clipped to the zone boundary)	numeric	0	0.83		
edu_lakes_lakes10ha_isolated_count		dimensionless	whole		count of isolated lakes (no inlet or outlet) >=10 ha in zone	numeric	0	782		
edu_lakes_lakes10ha_headwater_avgsize_ha		hectare	real		average surface area of headwater lakes (no inflowing streams) >=10 ha in zone	numeric	10.02	752.76	NA	not available
edu_lakes_lakes10ha_headwater_overlapping_area_ha		hectare	real		the sum of the area of headwater lakes (no inflowing streams) >=10 ha that intersect the zone boundary, divided by the area of the zone. It only includes the portion of each lake that is inside the zone (i.e., the lakes are clipped to the zone boundary)	numeric	0	17074.15		
edu_lakes_lakes10ha_headwater_contributing_area_ha		hectare	real		the sum of the surface area of headwater lakes (no inflowing streams) >=10 ha that are within or intersect the zone boundary; but the intersecting lakes are not clipped to the zone boundary	numeric	0	35364.94		
edu_lakes_lakes10ha_headwater_overlapping_area_pct		dimensionless	real		the percent of the area of headwater lakes (no inflowing streams) >=10 ha that intersect the zone boundary. It only includes the portion of each lake that is inside the zone (i.e., the lakes are clipped to the zone boundary)	numeric	0	0.6		
edu_lakes_lakes10ha_headwater_count		dimensionless	whole		count of headwater lakes (no inflowing streams) >=10 ha in zone	numeric	0	343		
edu_lakes_lakes10ha_drstream_avgsize_ha		hectare	real		average surface area of DRStream lakes (drainage lakes with inflowing stream(s), with or without outflows, and no upstream lakes  >= 10 ha) >= 10 ha in zone	numeric	20.11	289.97		
edu_lakes_lakes10ha_drstream_overlapping_area_ha		hectare	real		the sum of the area of DRStream lakes (drainage lakes with inflowing stream(s), with or without outflows, and no upstream lakes  >= 10 ha) >= 10 ha that intersect the zone boundary, divided by the area of the zone. It only includes the portion of each lake that is inside the zone (i.e., the lakes are clipped to the zone boundary)	numeric	103.03	62633.88		
edu_lakes_lakes10ha_drstream_contributing_area_ha		hectare	real		the sum of the surface area of DRStream lakes (drainage lakes with inflowing stream(s), with or without outflows, and no upstream lakes  >= 10 ha) >= 10 ha that are within or intersect the zone boundary; but the intersecting lakes are not clipped to the zone boundary	numeric	103.03	62633.88		
edu_lakes_lakes10ha_drstream_overlapping_area_pct		dimensionless	real		the percent of the area of DRStream lakes (drainage lakes with inflowing stream(s), with or without outflows, and no upstream lakes >= 10 ha) >= 10 ha that intersect the zone boundary. It only includes the portion of each lake that is inside the zone (i.e., the lakes are clipped to the zone boundary)	numeric	0.01	1.33		
edu_lakes_lakes10ha_drstream_count		dimensionless	natural		count of DRStream lakes (drainage lakes with inflowing stream(s), with or without outflows, and no upstream lakes  >= 10 ha) >= 10 ha in zone	numeric	2	470		
edu_lakes_lakes10ha_drlakestream_avgsize_ha		hectare	real		average surface area of DRLakeStream lakes (drainage-lake-stream with inflowing stream(s) and at least one upstream lake  >= 10 ha) >= 10 ha in zone	numeric	33.49	365059.19	NA	not available
edu_lakes_lakes10ha_drlakestream_overlapping_area_ha		hectare	real		the sum of the area of DRLakeStream lakes (drainage-lake-stream with inflowing stream(s) and at least one upstream lake  >= 10 ha) >= 10 ha that intersect the zone boundary, divided by the area of the zone. It only includes the portion of each lake that is inside the zone (i.e., the lakes are clipped to the zone boundary)	numeric	0	195073.85		
edu_lakes_lakes10ha_drlakestream_contributing_area_ha		hectare	real		the sum of the surface area of DRLakeStream lakes (drainage-lake-stream with inflowing stream(s) and at least one upstream lake  >= 10 ha) >= 10 ha that are within or intersect the zone boundary; but the intersecting lakes are not clipped to the zone boundary	numeric	0	16375211.79		
edu_lakes_lakes10ha_drlakestream_overlapping_area_pct		dimensionless	real		the percent of the area of DRLakeStream lakes (drainage-lake-stream with inflowing stream(s) and at least one upstream lake  >= 10 ha) >= 10 ha that intersect the zone boundary. It only includes the portion of each lake that is inside the zone (i.e., the lakes are clipped to the zone boundary)	numeric	0	16.22		
edu_lakes_lakes10ha_drlakestream_count		dimensionless	whole		count of all DRLakeStream lakes (drainage-lake-stream with inflowing stream(s) and at least one upstream lake  >= 10 ha) >= 10 ha in zone	numeric	0	626		
edu_latewisconsinglaciation_glaciation		Glaciated = whole zone glaciated; Not_Glaciated = whole zone not glaciated; Partially_Glaciated = a part of zone was glaciated	character	glaciation status during the Late Wisconsin glaciation	glaciation status during the Late Wisconsin glaciation	factor	NA	NA		
edu_streamdensity_streams_sum_lengthm		meter	real		sum of the length of all streams within the zone; the artificial lines through lakes are not counted in the stream length	numeric	1624332.39	64898662.11		
edu_streamdensity_streams_density_mperha		metersPerHectare	real		density of all streams within the zone, calculated as the sum of the stream length divided by the zone area; the artificial lines through lakes are not counted in the stream length	numeric	3.14	19.9		
edu_streamdensity_headwaters_sum_lengthm		meter	real		sum of the length of all headwater streams (1st-3rd Strahler order) within the zone; the artificial lines through lakes are not counted in the stream length	numeric	1447875.51	57388853.29	NA	not available
edu_streamdensity_headwaters_density_mperha		metersPerHectare	real		density of all headwater streams (1st-3rd Strahler order) within the zone, calculated as the sum of the stream length divided by the zone area; the artificial lines through lakes are not counted in the stream length	numeric	3.97	17.46	NA	not available
edu_streamdensity_midreaches_sum_lengthm		meter	real		sum of the length of all midreach streams (4th-6th Strahler order) within the zone; the artificial lines through lakes are not counted in the stream length	numeric	129122.98	6723339.49	NA	not available
edu_streamdensity_midreaches_density_mperha		metersPerHectare	real		density of all midreach streams (4th-6th Strahler order) within the zone, calculated as the sum of the stream length divided by the zone area; the artificial lines through lakes are not counted in the stream length	numeric	0.33	2.98	NA	not available
edu_streamdensity_rivers_sum_lengthm		meter	real		sum of the length of all large river-streams (>6th Strahler order) within the zone; the artificial lines through lakes are not counted in the stream length	numeric	0	1179197.44	NA	not available
edu_streamdensity_rivers_density_mperha		metersPerHectare	real		density of all large river-streams (>6th Strahler order) within the zone, calculated as the sum of the stream length divided by the zone area; the artificial lines through lakes are not counted in the stream length	numeric	0	1.59	NA	not available
edu_wl_allwetlandsundissolved_avgsize_ha		hectare	real		average surface area of all wetlands (regardless of vegetation, connection, or regime), in hectares. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0.63	19.51	NA	not available
edu_wl_allwetlandsundissolved_overlapping_area_ha		hectare	real		total land area of all wetlands (regardless of vegetation, connection, or regime) that are contained within or partially intersect the border of this zone. This value may exceed the size of the zone itself. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	2560.9	704392.59	NA	not available
edu_wl_allwetlandsundissolved_contributing_area_ha		hectare	real		total land area of this zone that is covered by all wetlands (regardless of vegetation, connection, or regime). The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	2563.06	715596.89	NA	not available
edu_wl_allwetlandsundissolved_overlapping_area_pct		dimensionless	real		percent of land area of this zone that is covered by all wetlands (regardless of vegetation, connection, or regime). The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0.28	67.65	NA	not available
edu_wl_allwetlandsundissolved_count		dimensionless	natural		count of all wetlands (regardless of vegetation, connection, or regime) in this zone. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	1341	261542	NA	not available
edu_wl_isolatedwetlandsundissolved_avgsize_ha		hectare	real		average surface area of isolated wetland patches (no intersecting streams within a 30 m buffer of the wetland patch) in this zone. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0.15	7.16	NA	not available
edu_wl_isolatedwetlandsundissolved_overlapping_area_ha		hectare	real		total land area of this zone that is covered by isolated wetland patches (no intersecting streams within a 30 m buffer of the wetland patch), in hectares. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	366.9	373968.01	NA	not available
edu_wl_isolatedwetlandsundissolved_contributing_area_ha		hectare	real		total land area of isolated wetland patches (no intersecting streams within a 30 m buffer of the wetland patch) that are contained within or partially intersect the border of this zone. This value may exceed the size of the zone itself. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	367.56	378248.76	NA	not available
edu_wl_isolatedwetlandsundissolved_overlapping_area_pct		dimensionless	real		percent of land area of this zone that is covered by isolated wetland patches (no intersecting streams within a 30 m buffer of the wetland patch). The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0.04	22.86	NA	not available
edu_wl_isolatedwetlandsundissolved_count		dimensionless	natural		count of isolated wetland patches (no intersecting streams within a 30 m buffer of the wetland patch) in this zone. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	647	230517	NA	not available
edu_wl_singlewetlandsundissolved_avgsize_ha		hectare	real		average surface area of single wetland patches (intersected within a 30 m buffer by a single first order stream) in this zone. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0.27	19.32	NA	not available
edu_wl_singlewetlandsundissolved_overlapping_area_ha		hectare	real		total land area of this zone that is covered by single wetland patches (intersected within a 30 m buffer by a single first order stream), in hectares. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	85.05	85622.2	NA	not available
edu_wl_singlewetlandsundissolved_contributing_area_ha		hectare	real		total land area of single wetland patches (intersected within a 30 m buffer by a single first order stream) that are contained within or partially intersect the border of this zone. This value may exceed the size of the zone itself. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	85.05	86770.4	NA	not available
edu_wl_singlewetlandsundissolved_overlapping_area_pct		dimensionless	real		percent of land area of this zone that is covered by single wetland patches (intersected within a 30 m buffer by a single first order stream). The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0.01	7.22	NA	not available
edu_wl_singlewetlandsundissolved_count		dimensionless	natural		count of single wetland patches (intersected within a 30 m buffer by a single first order stream) in this zone. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	190	31555	NA	not available
edu_wl_connectedwetlandsundissolved_avgsize_ha		hectare	real		average surface area of connected wetland patches (intersected within a 30 m buffer by a higher order stream or by multiple streams)  in this zone. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	1.56	58.95	NA	not available
edu_wl_connectedwetlandsundissolved_overlapping_area_ha		hectare	real		total land area of this zone that is covered by connected wetland patches (intersected within a 30 m buffer by a higher order stream or by multiple streams), in hectares. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	2097.68	397709.31	NA	not available
edu_wl_connectedwetlandsundissolved_contributing_area_ha		hectare	real		total land area of connected wetland patches (intersected within a 30 m buffer by a higher order stream or by multiple streams) that are contained within or partially intersect the border of this zone. This value may exceed the size of the zone itself. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	2110.46	413290.46	NA	not available
edu_wl_connectedwetlandsundissolved_overlapping_area_pct		dimensionless	real		percent of land area of this zone that is covered by connected wetland patches (intersected within a 30 m buffer by a higher order stream or by multiple streams). The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0.23	37.57	NA	not available
edu_wl_connectedwetlandsundissolved_count		dimensionless	natural		count of connected wetland patches (intersected within a 30 m buffer by a higher order stream or by multiple streams) in this zone. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	504	60475	NA	not available
edu_wl_forestedwetlandsundissolved_avgsize_ha		hectare	real		average surface area of forested wetland patches (dominated by woody vegetation 6m or taller)  in this zone. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0.93	28.94	NA	not available
edu_wl_forestedwetlandsundissolved_overlapping_area_ha		hectare	real		total land area of this zone that is covered by forested wetland patches (dominated by woody vegetation 6m or taller), in hectares. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	2011.97	475290.21	NA	not available
edu_wl_forestedwetlandsundissolved_contributing_area_ha		hectare	real		total land area of forested wetland patches (dominated by woody vegetation 6m or taller) that are contained within or partially intersect the border of this zone. This value may exceed the size of the zone itself. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	2013.51	493592.96	NA	not available
edu_wl_forestedwetlandsundissolved_overlapping_area_pct		dimensionless	real		percent of land area of this zone that is covered by forested wetland patches (dominated by woody vegetation 6m or taller). The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0.22	34.59	NA	not available
edu_wl_forestedwetlandsundissolved_count		dimensionless	natural		count of forested wetland patches (dominated by woody vegetation 6m or taller) in this zone. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	671	77443	NA	not available
edu_wl_scrubshrubwetlandsundissolved_avgsize_ha		hectare	real		average surface area of scrub-shrub wetland patches (dominated by woody vegetation < 6m tall) in this zone. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0.38	18.8	NA	not available
edu_wl_scrubshrubwetlandsundissolved_overlapping_area_ha		hectare	real		total land area of this zone that is covered by scrub-shrub wetland patches (dominated by woody vegetation < 6m tall), in hectares. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	71.79	259648.35	NA	not available
edu_wl_scrubshrubwetlandsundissolved_contributing_area_ha		hectare	real		total land area of forested wetland patches (dominated by woody vegetation 6m or taller) that are contained within or partially intersect the border of this zone. This value may exceed the size of the zone itself. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	72.14	262901.57	NA	not available
edu_wl_scrubshrubwetlandsundissolved_overlapping_area_pct		dimensionless	real		percent of land area of this zone that is covered by scrub-shrub wetland patches (dominated by woody vegetation < 6m tall). The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0.01	28.14	NA	not available
edu_wl_scrubshrubwetlandsundissolved_count		dimensionless	natural		count of scrub-shrub wetland patches (dominated by woody vegetation < 6m tall) in this zone. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	122	95133	NA	not available
