attributeName	formatString	unit	numberType	definition	attributeDefinition	columnClasses	minimum	maximum	missingValueCode	missingValueCodeExplanation
buffer500m_nlcd2006_ha_43		hectare	real		area of zone classified as mixed forest in 2006	numeric	0	4168.62		
buffer500m_nlcd2006_pct_43		dimensionless	real		percent of zone classified as mixed forest in 2006	numeric	0	84.07		
buffer500m_nlcd2006_ha_52		hectare	real		area of zone classified as scrub/shrub. Note, this variable not measured in 1992.	numeric	0	1632.15		
buffer500m_nlcd2006_pct_52		dimensionless	real		percent of zone classified as scrub/shrub. Note, this variable not measured in 1992.	numeric	0	82.96		
buffer500m_nlcd2006_ha_71		hectare	real		area of zone classified as grasslands/herbaceous in 2006	numeric	0	1739.07		
buffer500m_nlcd2006_pct_71		dimensionless	real		percent of zone classified as grasslands/herbaceous in 2006	numeric	0	97.32		
buffer500m_nlcd2006_ha_81		hectare	real		area of zone classified as pasture/hay in 2006	numeric	0	6235.47		
buffer500m_nlcd2006_pct_81		dimensionless	real		percent of zone classified as pasture/hay in 2006	numeric	0	94.28		
buffer500m_nlcd2006_ha_82		hectare	real		area of zone classified as row crops in 2006	numeric	0	3088.98		
buffer500m_nlcd2006_pct_82		dimensionless	real		percent of zone classified as row crops in 2006	numeric	0	99.64		
buffer500m_nlcd2006_ha_90		hectare	real		area of zone classified as woody wetlands in 2006. The equivalent code for the 1992 NLCD is 91.	numeric	0	4023.45		
buffer500m_nlcd2006_pct_90		dimensionless	real		percent of zone classified as woody wetlands in 2006. The equivalent code for the 1992 NLCD is 91.	numeric	0	100		
buffer500m_nlcd2006_ha_95		hectare	real		area of zone classified as emergent herbaceous wetlands in 2006. The equivalent code for the 1992 NLCD is 92.	numeric	0	3897.63		
buffer500m_nlcd2006_pct_95		dimensionless	real		percent of zone classified as emergent herbaceous wetlands in 2006. The equivalent code for the 1992 NLCD is 92.	numeric	0	98.72		
buffer500m_nlcd2011_ha_0		hectare	real		area of zone with no land use/land cover data in 2011	numeric	0	42747.75		
buffer500m_nlcd2011_pct_0		dimensionless	real		percent of zone with no land use/land cover data in 2011	numeric	0	92.9		
buffer500m_nlcd2011_ha_11		hectare	real		area of zone with open water in 2011	numeric	0	3105.27		
buffer500m_nlcd2011_pct_11		dimensionless	real		percent of zone with open water in 2011	numeric	0	97.73		
buffer500m_nlcd2011_ha_21		hectare	real		area of zone classified as residential, low intensity in 2011	numeric	0	5776.02		
buffer500m_nlcd2011_pct_21		dimensionless	real		percent of zone classified as residential, low intensity in 2011	numeric	0	82		
buffer500m_nlcd2011_ha_22		hectare	real		area of zone classified as residential, high intensity in 2011	numeric	0	1649.16		
buffer500m_nlcd2011_pct_22		dimensionless	real		percent of zone classified as residential, high intensity in 2011	numeric	0	82.96		
buffer500m_nlcd2011_ha_23		hectare	real		area of zone classified as commercial/industrial/transportation in 2011	numeric	0	1291.05		
buffer500m_nlcd2011_pct_23		dimensionless	real		percent of zone classified as commercial/industrial/transportation in 2011	numeric	0	66.28		
buffer500m_nlcd2011_ha_24		hectare	real		area of zone classified as developed, high Intensity in 2011. Note, this variable was not measured in 1992.	numeric	0	293.22		
buffer500m_nlcd2011_pct_24		dimensionless	real		percent of zone classified as developed, high Intensity 2011. Note, this variable was not measured in 1992.	numeric	0	64.35		
buffer500m_nlcd2011_ha_31		hectare	real		area of zone classified as bare rock/sand/clay in 2011	numeric	0	535.32		
buffer500m_nlcd2011_pct_31		dimensionless	real		percent of zone classified as bare rock/sand/clay in 2011	numeric	0	94.55		
buffer500m_nlcd2011_ha_41		hectare	real		area of zone classified as deciduous forest in 2011.	numeric	0	27330.21		
buffer500m_nlcd2011_pct_41		dimensionless	real		percent of zone classified as deciduous forest in 2011	numeric	0	99.88		
buffer500m_nlcd2011_ha_42		hectare	real		area of zone classified as evergreen forest in 2011	numeric	0	6475.5		
buffer500m_nlcd2011_pct_42		dimensionless	real		percent of zone classified as evergreen forest in 2011	numeric	0	97.67		
buffer500m_nlcd2011_ha_43		hectare	real		area of zone classified as mixed forest in 2011	numeric	0	4066.74		
buffer500m_nlcd2011_pct_43		dimensionless	real		percent of zone classified as mixed forest in 2011	numeric	0	83.78		
buffer500m_nlcd2011_ha_52		hectare	real		area of zone classified as scrub/shrub. Note, this variable not measured in 1992.	numeric	0	1211.04		
buffer500m_nlcd2011_pct_52		dimensionless	real		percent of zone classified as scrub/shrub. Note, this variable not measured in 1992.	numeric	0	81.91		
buffer500m_nlcd2011_ha_71		hectare	real		area of zone classified as grasslands/herbaceous in 2011	numeric	0	1700.01		
buffer500m_nlcd2011_pct_71		dimensionless	real		percent of zone classified as grasslands/herbaceous in 2011	numeric	0	97.26		
buffer500m_nlcd2011_ha_81		hectare	real		area of zone classified as pasture/hay in 2011	numeric	0	6091.02		
buffer500m_nlcd2011_pct_81		dimensionless	real		percent of zone classified as pasture/hay in 2011	numeric	0	94.28		
buffer500m_nlcd2011_ha_82		hectare	real		area of zone classified as row crops in 2011	numeric	0	3094.92		
buffer500m_nlcd2011_pct_82		dimensionless	real		percent of zone classified as row crops in 2011	numeric	0	99.64		
buffer500m_nlcd2011_ha_90		hectare	real		area of zone classified as woody wetlands in 2011. The equivalent code for the 1992 datasets is 91.	numeric	0	3219.93		
buffer500m_nlcd2011_pct_90		dimensionless	real		percent of zone classified as woody wetlands in 2011. The equivalent code for the 1992 datasets is 91.	numeric	0	100		
buffer500m_nlcd2011_ha_95		hectare	real		area of zone classified as emergent herbaceous wetlands in 2011. The equivalent code for the 1992 dataset is 92.	numeric	0	3896.64		
buffer500m_nlcd2011_pct_95		dimensionless	real		percent of zone classified as emergent herbaceous wetlands in 2011. The equivalent code for the 1992 dataset is 92.	numeric	0	98.72		
buffer500m_roaddensity_sum_lengthm		meter	real		the sum of the length of roads within the zone	numeric	0	3125216.39		
buffer500m_roaddensity_density_mperha		metersPerHectare	real		road density within the zone, calculated as sum of the length of roads in the zone divided by the area of the zone	numeric	0	271.5		
buffer500m_slope_min		degree	real		minimum slope of the cells within the zone, where the slope is calculated as the slope at each cell with respect to its immediate neighbors (the cell size is 10 m square).	numeric	0	0.79		
buffer500m_slope_max		degree	real		maximum slope of cells within within the zone, where the slope is calculated as the slope at each cell with respect to its immediate neighbors (the cell size is 10 m square).	numeric	0.09	85.21		
buffer500m_slope_mean		degree	real		mean of the slope of the cells within the zone, where the slope is calculated as the slope at each cell with respect to its immediate neighbors (the cell size is 10 m square).	numeric	0	30.56		
buffer500m_slope_std		degree	real		standard deviation of the slope of the cells within the zone, where the slope is calculated as the slope at each cell with respect to its immediate neighbors (the cell size is 10 m square).	numeric	0.01	16.96		
buffer500m_tri_min		meter	real		minimum terrain ruggedness index (TRI) of cells within the zone, where TRI at each cell is the absolute difference in meters between the elevation of the focal cell and its immediate neighbors (the cell size is 10 m square).	numeric	0	0.79		
buffer500m_tri_max		meter	real		maximum terrain ruggedness index (TRI) of cells within the zone, where TRI at each cell is the absolute difference in meters between the elevation of the focal cell and its immediate neighbors (the cell size is 10 m square).	numeric	0.01	107.4		
buffer500m_tri_mean		meter	real		mean terrain ruggedness index (TRI) of cells within the zone, where TRI at each cell is the absolute difference in meters between the elevation of the focal cell and its immediate neighbors (the cell size is 10 m square).	numeric	0	4.88		
buffer500m_tri_std		meter	real		standard deviation of the terrain ruggedness index (TRI) of cells within the zone, where TRI at each cell is the absolute difference in meters between the elevation of the focal cell and its immediate neighbors (the cell size is 10 m square).	numeric	0	4.9		
lagoslakeid		dimensionless	natural		unique lake identifier developed for LAGOS-NE	numeric	1	141376		
