attributeName	formatString	unit	numberType	definition	attributeDefinition	columnClasses	minimum	maximum	missingValueCode	missingValueCodeExplanation
county_lakes_lakes4to10ha_isolated_contributing_area_ha		hectare	real		the sum of the surface area of isolated lakes (no inlet or outlet) > 4 ha and < 10 ha that are within or intersect the zone boundary; but the intersecting lakes are not clipped to the zone boundary	numeric	0	2459.27		
county_lakes_lakes4to10ha_isolated_overlapping_area_pct		dimensionless	real		the percent of the area of isolated lakes (no inlet or outlet) > 4 ha and < 10 ha that intersect the zone boundary. It only includes the portion of each lake that is inside the zone (i.e., the lakes are clipped to the zone boundary)	numeric	0	0.42		
county_lakes_lakes4to10ha_isolated_count		dimensionless	whole		count of isolated lakes (no inlet or outlet)> 4 ha and < 10 ha in zone	numeric	0	381		
county_lakes_lakes4to10ha_headwater_avgsize_ha		hectare	real		average surface area of headwater lakes (no inflowing streams)> 4 ha and < 10 ha in zone	numeric	4.01	9.95	NA	not available
county_lakes_lakes4to10ha_headwater_overlapping_area_ha		hectare	real		the sum of the area of headwater lakes (no inflowing streams) > 4 ha and < 10 ha that intersect the zone boundary, divided by the area of the zone. It only includes the portion of each lake that is inside the zone (i.e., the lakes are clipped to the zone boundary)	numeric	0	609.8		
county_lakes_lakes4to10ha_headwater_contributing_area_ha		hectare	real		the sum of the surface area of headwater lakes (no inflowing streams) > 4 ha and < 10 ha that are within or intersect the zone boundary; but the intersecting lakes are not clipped to the zone boundary	numeric	0	609.8		
county_lakes_lakes4to10ha_headwater_overlapping_area_pct		dimensionless	real		the percent of the area of headwater lakes (no inflowing streams) > 4 ha and < 10 ha that intersect the zone boundary. It only includes the portion of each lake that is inside the zone (i.e., the lakes are clipped to the zone boundary)	numeric	0	0.15		
county_lakes_lakes4to10ha_headwater_count		dimensionless	whole		count of headwater lakes (no inflowing streams) > 4 ha and < 10 ha in zone	numeric	0	98		
county_lakes_lakes4to10ha_drstream_avgsize_ha		hectare	real		average surface area of DRStream lakes (drainage lakes with inflowing stream(s), with or without outflows, and no upstream lakes >= 10 ha)  > 4 ha and < 10 ha in zone	numeric	4	9.68	NA	not available
county_lakes_lakes4to10ha_drstream_overlapping_area_ha		hectare	real		the sum of the area of DRStream lakes (drainage lakes with inflowing stream(s), with or without outflows, and no upstream lakes  >= 10 ha) > 4 ha and < 10 ha that intersect the zone boundary, divided by the area of the zone. It only includes the portion of each lake that is inside the zone (i.e., the lakes are clipped to the zone boundary)	numeric	0	607.8		
county_lakes_lakes4to10ha_drstream_contributing_area_ha		hectare	real		the sum of the surface area of DRStream lakes (drainage lakes with inflowing stream(s), with or without outflows, and no upstream lakes  >= 10 ha)  > 4 ha and < 10 ha that are within or intersect the zone boundary; but the intersecting lakes are not clipped to the zone boundary	numeric	0	607.8		
county_lakes_lakes4to10ha_drstream_overlapping_area_pct		dimensionless	real		the percent of the area of DRStream lakes (drainage lakes with inflowing stream(s), with or without outflows, and no upstream lakes  >= 10 ha)  > 4 ha and < 10 ha that intersect the zone boundary. It only includes the portion of each lake that is inside the zone (i.e., the lakes are clipped to the zone boundary)	numeric	0	0.25		
county_lakes_lakes4to10ha_drstream_count		dimensionless	whole		count of DRStream lakes (drainage lakes with inflowing stream(s), with or without outflows, and no upstream lakes  >= 10 ha)  > 4 ha and < 10 ha in zone	numeric	0	101		
county_lakes_lakes4to10ha_drlakestream_avgsize_ha		hectare	real		average surface area of DRLakeStream lakes (drainage-lake-stream with inflowing stream(s) and at least one upstream lake  >= 10 ha) > 4 ha and < 10 ha in zone	numeric	4.05	9.97	NA	not available
county_lakes_lakes4to10ha_drlakestream_overlapping_area_ha		hectare	real		the sum of the area of DRLakeStream lakes (drainage-lake-stream with inflowing stream(s) and at least one upstream lake  >= 10 ha)  > 4 ha and < 10 ha that intersect the zone boundary, divided by the area of the zone. It only includes the portion of each lake that is inside the zone (i.e., the lakes are clipped to the zone boundary)	numeric	0	544.99		
county_lakes_lakes4to10ha_drlakestream_contributing_area_ha		hectare	real		the sum of the surface area of DRLakeStream lakes (drainage-lake-stream with inflowing stream(s) and at least one upstream lake  >= 10 ha)  > 4 ha and < 10 ha that are within or intersect the zone boundary; but the intersecting lakes are not clipped to the zone boundary	numeric	0	558.17		
county_lakes_lakes4to10ha_drlakestream_overlapping_area_pct		dimensionless	real		the percent of the area of DRLakeStream lakes (drainage-lake-stream with inflowing stream(s) and at least one upstream lake >= 10 ha)  > 4 ha and < 10 ha that intersect the zone boundary. It only includes the portion of each lake that is inside the zone (i.e., the lakes are clipped to the zone boundary)	numeric	0	0.13		
county_lakes_lakes4to10ha_drlakestream_count		dimensionless	whole		count of all DRLakeStream lakes (drainage-lake-stream with inflowing stream(s) and at least one upstream lake  >= 10 ha) > 4 ha and < 10 ha in zone	numeric	0	84		
county_lakes_lakes10ha_avgsize_ha		hectare	real		average surface area of lakes >= 10 ha in zone	numeric	10.18	1928805.44	NA	not available
county_lakes_lakes10ha_overlapping_area_ha		hectare	real		the sum of the area of lakes >=10 ha that intersect the zone boundary, divided by the area of the zone. It only includes the portion of each lake that is inside the zone (i.e., the lakes are clipped to the zone boundary)	numeric	0	141816.9		
county_lakes_lakes10ha_contributing_area_ha		hectare	real		the sum of the surface area of lakes >=10 ha that are within or intersect the zone boundary; but the intersecting lakes are not clipped to the zone boundary	numeric	0	10573088.78		
county_lakes_lakes10ha_overlapping_area_pct		dimensionless	real		the percent of the area of lakes >=10 ha that intersect the zone boundary. It only includes the portion of each lake that is inside the zone (i.e., the lakes are clipped to the zone boundary)	numeric	0	57.76		
county_lakes_lakes10ha_count		dimensionless	whole		count of lakes >=10 ha in zone	numeric	0	713		
county_lakes_lakes10ha_isolated_avgsize_ha		hectare	real		average surface area of isolated lakes (no inlet or outlet) >= 10 ha in zone	numeric	10.03	228.3	NA	not available
county_lakes_lakes10ha_isolated_overlapping_area_ha		hectare	real		the sum of the area of isolated lakes (no inlet or outlet) >=10 ha that intersect the zone boundary, divided by the area of the zone. It only includes the portion of each lake that is inside the zone (i.e., the lakes are clipped to the zone boundary)	numeric	0	17422.6		
county_lakes_lakes10ha_isolated_contributing_area_ha		hectare	real		the sum of the surface area of isolated lakes (no inlet or outlet) >=10 ha that are within or intersect the zone boundary; but the intersecting lakes are not clipped to the zone boundary	numeric	0	17745.75		
county_lakes_lakes10ha_isolated_overlapping_area_pct		dimensionless	real		the percent of the area of isolated lakes (no inlet or outlet) >=10 ha that intersect the zone boundary. It only includes the portion of each lake that is inside the zone (i.e., the lakes are clipped to the zone boundary)	numeric	0	3.02		
county_lakes_lakes10ha_isolated_count		dimensionless	whole		count of isolated lakes (no inlet or outlet) >=10 ha in zone	numeric	0	393		
county_lakes_lakes10ha_headwater_avgsize_ha		hectare	real		average surface area of headwater lakes (no inflowing streams) >=10 ha in zone	numeric	10	5155.85	NA	not available
county_lakes_lakes10ha_headwater_overlapping_area_ha		hectare	real		the sum of the area of headwater lakes (no inflowing streams) >=10 ha that intersect the zone boundary, divided by the area of the zone. It only includes the portion of each lake that is inside the zone (i.e., the lakes are clipped to the zone boundary)	numeric	0	5645.41		
county_lakes_lakes10ha_headwater_contributing_area_ha		hectare	real		the sum of the surface area of headwater lakes (no inflowing streams) >=10 ha that are within or intersect the zone boundary; but the intersecting lakes are not clipped to the zone boundary	numeric	0	34033.99		
county_lakes_lakes10ha_headwater_overlapping_area_pct		dimensionless	real		the percent of the area of headwater lakes (no inflowing streams) >=10 ha that intersect the zone boundary. It only includes the portion of each lake that is inside the zone (i.e., the lakes are clipped to the zone boundary)	numeric	0	3.41		
county_lakes_lakes10ha_headwater_count		dimensionless	whole		count of headwater lakes (no inflowing streams) >=10 ha in zone	numeric	0	140		
county_lakes_lakes10ha_drstream_avgsize_ha		hectare	real		average surface area of DRStream lakes (drainage lakes with inflowing stream(s), with or without outflows, and no upstream lakes  >= 10 ha) >= 10 ha in zone	numeric	10.15	4721.38	NA	not available
county_lakes_lakes10ha_drstream_overlapping_area_ha		hectare	real		the sum of the area of DRStream lakes (drainage lakes with inflowing stream(s), with or without outflows, and no upstream lakes  >= 10 ha) >= 10 ha that intersect the zone boundary, divided by the area of the zone. It only includes the portion of each lake that is inside the zone (i.e., the lakes are clipped to the zone boundary)	numeric	0	52592.37		
county_lakes_lakes10ha_drstream_contributing_area_ha		hectare	real		the sum of the surface area of DRStream lakes (drainage lakes with inflowing stream(s), with or without outflows, and no upstream lakes  >= 10 ha) >= 10 ha that are within or intersect the zone boundary; but the intersecting lakes are not clipped to the zone boundary	numeric	0	52833.7		
county_lakes_lakes10ha_drstream_overlapping_area_pct		dimensionless	real		the percent of the area of DRStream lakes (drainage lakes with inflowing stream(s), with or without outflows, and no upstream lakes >= 10 ha) >= 10 ha that intersect the zone boundary. It only includes the portion of each lake that is inside the zone (i.e., the lakes are clipped to the zone boundary)	numeric	0	6.65		
county_lakes_lakes10ha_drstream_count		dimensionless	whole		count of DRStream lakes (drainage lakes with inflowing stream(s), with or without outflows, and no upstream lakes  >= 10 ha) >= 10 ha in zone	numeric	0	180		
county_lakes_lakes10ha_drlakestream_avgsize_ha		hectare	real		average surface area of DRLakeStream lakes (drainage-lake-stream with inflowing stream(s) and at least one upstream lake  >= 10 ha) >= 10 ha in zone	numeric	10.2	5786387.29	NA	not available
county_lakes_lakes10ha_drlakestream_overlapping_area_ha		hectare	real		the sum of the area of DRLakeStream lakes (drainage-lake-stream with inflowing stream(s) and at least one upstream lake  >= 10 ha) >= 10 ha that intersect the zone boundary, divided by the area of the zone. It only includes the portion of each lake that is inside the zone (i.e., the lakes are clipped to the zone boundary)	numeric	0	123672.98		
county_lakes_lakes10ha_drlakestream_contributing_area_ha		hectare	real		the sum of the surface area of DRLakeStream lakes (drainage-lake-stream with inflowing stream(s) and at least one upstream lake  >= 10 ha) >= 10 ha that are within or intersect the zone boundary; but the intersecting lakes are not clipped to the zone boundary	numeric	0	10571290.14		
county_lakes_lakes10ha_drlakestream_overlapping_area_pct		dimensionless	real		the percent of the area of DRLakeStream lakes (drainage-lake-stream with inflowing stream(s) and at least one upstream lake  >= 10 ha) >= 10 ha that intersect the zone boundary. It only includes the portion of each lake that is inside the zone (i.e., the lakes are clipped to the zone boundary)	numeric	0	57.73		
county_lakes_lakes10ha_drlakestream_count		dimensionless	whole		count of all DRLakeStream lakes (drainage-lake-stream with inflowing stream(s) and at least one upstream lake  >= 10 ha) >= 10 ha in zone	numeric	0	223		
county_latewisconsinglaciation_glaciation			character	glaciation status during the Late Wisconsin glaciation	glaciation status during the Late Wisconsin glaciation	factor	NA	NA		
county_streamdensity_streams_sum_lengthm		meter	real		sum of the length of all streams within the zone; the artificial lines through lakes are not counted in the stream length	numeric	238.61	12178946.84		
county_streamdensity_streams_density_mperha		metersPerHectare	real		density of all streams within the zone, calculated as the sum of the stream length divided by the zone area; the artificial lines through lakes are not counted in the stream length	numeric	0.03	39.37		
county_streamdensity_headwaters_sum_lengthm		meter	real		sum of the length of all headwater streams (1st-3rd Strahler order) within the zone; the artificial lines through lakes are not counted in the stream length	numeric	238.61	10602442.72	NA	not available
county_streamdensity_headwaters_density_mperha		metersPerHectare	real		density of all headwater streams (1st-3rd Strahler order) within the zone, calculated as the sum of the stream length divided by the zone area; the artificial lines through lakes are not counted in the stream length	numeric	0.03	34.24	NA	not available
county_streamdensity_midreaches_sum_lengthm		meter	real		sum of the length of all midreach streams (4th-6th Strahler order) within the zone; the artificial lines through lakes are not counted in the stream length	numeric	0	1558689.75	NA	not available
county_streamdensity_midreaches_density_mperha		metersPerHectare	real		density of all midreach streams (4th-6th Strahler order) within the zone, calculated as the sum of the stream length divided by the zone area; the artificial lines through lakes are not counted in the stream length	numeric	0	4.63	NA	not available
county_streamdensity_rivers_sum_lengthm		meter	real		sum of the length of all large river-streams (>6th Strahler order) within the zone; the artificial lines through lakes are not counted in the stream length	numeric	0	178207.15	NA	not available
county_streamdensity_rivers_density_mperha		metersPerHectare	real		density of all large river-streams (>6th Strahler order) within the zone, calculated as the sum of the stream length divided by the zone area; the artificial lines through lakes are not counted in the stream length	numeric	0	1.55	NA	not available
county_wl_allwetlandsundissolved_avgsize_ha		hectare	real		average surface area of all wetlands (regardless of vegetation, connection, or regime), in hectares. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0.11	33.64	NA	not available
county_wl_allwetlandsundissolved_overlapping_area_ha		hectare	real		total land area of all wetlands (regardless of vegetation, connection, or regime) that are contained within or partially intersect the border of this zone. This value may exceed the size of the zone itself. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0	539181.55		
county_wl_allwetlandsundissolved_contributing_area_ha		hectare	real		total land area of this zone that is covered by all wetlands (regardless of vegetation, connection, or regime). The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0	562666.35		
county_wl_allwetlandsundissolved_overlapping_area_pct		dimensionless	real		percent of land area of this zone that is covered by all wetlands (regardless of vegetation, connection, or regime). The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0	65.96		
county_wl_allwetlandsundissolved_count		dimensionless	whole		count of all wetlands (regardless of vegetation, connection, or regime) in this zone. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0	106149		
county_wl_isolatedwetlandsundissolved_avgsize_ha		hectare	real		average surface area of isolated wetland patches (no intersecting streams within a 30 m buffer of the wetland patch) in this zone. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0.05	10.5	NA	not available
county_wl_isolatedwetlandsundissolved_overlapping_area_ha		hectare	real		total land area of this zone that is covered by isolated wetland patches (no intersecting streams within a 30 m buffer of the wetland patch), in hectares. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0	258802.27		
county_wl_isolatedwetlandsundissolved_contributing_area_ha		hectare	real		total land area of isolated wetland patches (no intersecting streams within a 30 m buffer of the wetland patch) that are contained within or partially intersect the border of this zone. This value may exceed the size of the zone itself. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0	262721.77		
county_wl_isolatedwetlandsundissolved_overlapping_area_pct		dimensionless	real		percent of land area of this zone that is covered by isolated wetland patches (no intersecting streams within a 30 m buffer of the wetland patch). The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0	25.5		
county_wl_isolatedwetlandsundissolved_count		dimensionless	whole		count of isolated wetland patches (no intersecting streams within a 30 m buffer of the wetland patch) in this zone. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0	82004		
county_wl_singlewetlandsundissolved_avgsize_ha		hectare	real		average surface area of single wetland patches (intersected within a 30 m buffer by a single first order stream) in this zone. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0.06	33.35	NA	not available
county_wl_singlewetlandsundissolved_overlapping_area_ha		hectare	real		total land area of this zone that is covered by single wetland patches (intersected within a 30 m buffer by a single first order stream), in hectares. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0	75295.26		
county_wl_singlewetlandsundissolved_contributing_area_ha		hectare	real		total land area of single wetland patches (intersected within a 30 m buffer by a single first order stream) that are contained within or partially intersect the border of this zone. This value may exceed the size of the zone itself. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0	75997.3		
county_wl_singlewetlandsundissolved_overlapping_area_pct		dimensionless	real		percent of land area of this zone that is covered by single wetland patches (intersected within a 30 m buffer by a single first order stream). The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0	7.71		
county_wl_singlewetlandsundissolved_count		dimensionless	whole		count of single wetland patches (intersected within a 30 m buffer by a single first order stream) in this zone. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0	12664		
county_wl_connectedwetlandsundissolved_avgsize_ha		hectare	real		average surface area of connected wetland patches (intersected within a 30 m buffer by a higher order stream or by multiple streams)  in this zone. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0.22	95.25	NA	not available
county_wl_connectedwetlandsundissolved_overlapping_area_ha		hectare	real		total land area of this zone that is covered by connected wetland patches (intersected within a 30 m buffer by a higher order stream or by multiple streams), in hectares. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0	278687.38		
county_wl_connectedwetlandsundissolved_contributing_area_ha		hectare	real		total land area of connected wetland patches (intersected within a 30 m buffer by a higher order stream or by multiple streams) that are contained within or partially intersect the border of this zone. This value may exceed the size of the zone itself. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0	299085.89		
county_wl_connectedwetlandsundissolved_overlapping_area_pct		dimensionless	real		percent of land area of this zone that is covered by connected wetland patches (intersected within a 30 m buffer by a higher order stream or by multiple streams). The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0	39.72		
county_wl_connectedwetlandsundissolved_count		dimensionless	whole		count of connected wetland patches (intersected within a 30 m buffer by a higher order stream or by multiple streams) in this zone. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0	21804		
county_wl_forestedwetlandsundissolved_avgsize_ha		hectare	real		average surface area of forested wetland patches (dominated by woody vegetation 6m or taller)  in this zone. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0.18	56.2	NA	not available
county_wl_forestedwetlandsundissolved_overlapping_area_ha		hectare	real		total land area of this zone that is covered by forested wetland patches (dominated by woody vegetation 6m or taller), in hectares. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0	363554.05		
county_wl_forestedwetlandsundissolved_contributing_area_ha		hectare	real		total land area of forested wetland patches (dominated by woody vegetation 6m or taller) that are contained within or partially intersect the border of this zone. This value may exceed the size of the zone itself. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0	370332.52		
county_wl_forestedwetlandsundissolved_overlapping_area_pct		dimensionless	real		percent of land area of this zone that is covered by forested wetland patches (dominated by woody vegetation 6m or taller). The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0	44.48		
county_wl_forestedwetlandsundissolved_count		dimensionless	whole		count of forested wetland patches (dominated by woody vegetation 6m or taller) in this zone. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0	47713		
county_wl_scrubshrubwetlandsundissolved_avgsize_ha		hectare	real		average surface area of scrub-shrub wetland patches (dominated by woody vegetation < 6m tall) in this zone. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0.1	36.64	NA	not available
county_wl_scrubshrubwetlandsundissolved_overlapping_area_ha		hectare	real		total land area of this zone that is covered by scrub-shrub wetland patches (dominated by woody vegetation < 6m tall), in hectares. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0	152062.68		
county_wl_scrubshrubwetlandsundissolved_contributing_area_ha		hectare	real		total land area of forested wetland patches (dominated by woody vegetation 6m or taller) that are contained within or partially intersect the border of this zone. This value may exceed the size of the zone itself. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0	178665.33		
county_wl_scrubshrubwetlandsundissolved_overlapping_area_pct		dimensionless	real		percent of land area of this zone that is covered by scrub-shrub wetland patches (dominated by woody vegetation < 6m tall). The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0	23.91		
county_wl_scrubshrubwetlandsundissolved_count		dimensionless	whole		count of scrub-shrub wetland patches (dominated by woody vegetation < 6m tall) in this zone. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0	40634		
county_wl_openwaterwetlandsundissolved_avgsize_ha		hectare	real		average surface area of open water wetland patches (dominated by woody vegetation < 6m tall)  in this zone. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0.05	50.05	NA	not available
county_wl_openwaterwetlandsundissolved_overlapping_area_ha		hectare	real		total land area of this zone that is covered by open water wetland patches (dominated by woody vegetation < 6m tall), in hectares. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0	72403.44		
county_wl_openwaterwetlandsundissolved_contributing_area_ha		hectare	real		total land area of open water wetland patches (dominated by woody vegetation < 6m tall) that are contained within or partially intersect the border of this zone. This value may exceed the size of the zone itself. The patches were left as delineated by the National Wetlands Inventory ("undissolved") for calculating this variable.	numeric	0	78500.03		
